community,cluster,doc,annotateddoc,frame,synset,synsetframe triplet,noun/verb w/o frame,adj/adv w/o frame
inferred_confious-234,18,human is employed in institute,[human [C]] [is employed in [P]] [institute [C]] ,"frame:Using,frame:Execute_plan,","wn30:synset-human-adjective-1,wn30:synset-use-verb-1,wn30:synset-in-adverb-1,wn30:synset-establish-verb-2,","wn30:synset-use-verb-1 - frame:Using - frame:Event
wn30:synset-establish-verb-2 - frame:Execute_plan - frame:Event
",,"wn30:synset-human-adjective-1
wn30:synset-in-adverb-1
"
inferred_confious-252,23,is concerned paper Accepted Paper acceptance notification email,[is concerned paper [P]] [Accepted Paper [C]] [acceptance notification email [C]] ,"frame:Emotion_directed,frame:Respond_to_proposal,frame:Trust,","wn30:synset-concerned-adjective-1,wn30:synset-paper-noun-1,wn30:synset-accepted-adjectivesatellite-1,wn30:synset-paper-noun-1,wn30:synset-credence-noun-1,wn30:synset-presentment-noun-1,wn30:synset-electronic_mail-noun-1,","wn30:synset-concerned-adjective-1 - frame:Emotion_directed
wn30:synset-credence-noun-1 - frame:Respond_to_proposal
wn30:synset-credence-noun-1 - frame:Trust - frame:Attributes
","wn30:synset-paper-noun-1
wn30:synset-paper-noun-1
wn30:synset-presentment-noun-1
wn30:synset-electronic_mail-noun-1
","wn30:synset-accepted-adjectivesatellite-1
"
inferred_confious-228,47,start date of camera-ready submission conference setup sets camera ready,[start date of camera-ready submission [C]] [conference setup [C]] [sets start date of camera ready submission [P]] ,"frame:Process_start,frame:Setting_out,frame:Activity_start,frame:Activity_ready_state,frame:Submitting_documents,frame:Discussion,frame:Gizmo,frame:Placing,frame:Causation,frame:Activity_ready_state,","wn30:synset-get_down-verb-7,wn30:synset-date-noun-1,wn30:synset-camera-noun-1,wn30:synset-ready-adjective-1,wn30:synset-submission-noun-1,wn30:synset-conference-noun-1,wn30:synset-apparatus-noun-1,wn30:synset-put-verb-1,wn30:synset-camera-noun-1,wn30:synset-ready-adjective-1,","wn30:synset-get_down-verb-7 - frame:Process_start - frame:Event
wn30:synset-get_down-verb-7 - frame:Setting_out - frame:Event
wn30:synset-get_down-verb-7 - frame:Activity_start - frame:Event
wn30:synset-ready-adjective-1 - frame:Activity_ready_state - frame:State
wn30:synset-submission-noun-1 - frame:Submitting_documents - frame:Event
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-apparatus-noun-1 - frame:Gizmo
wn30:synset-put-verb-1 - frame:Placing - frame:Event
wn30:synset-put-verb-1 - frame:Causation - frame:Event
wn30:synset-ready-adjective-1 - frame:Activity_ready_state - frame:State
","wn30:synset-date-noun-1
wn30:synset-camera-noun-1
wn30:synset-camera-noun-1
",
inferred_confious-215,58,review form paper is concerned activity created in,[review form [C]] [paper [C]] [is concerned paper [P]] [activity [C]] [is created in [P]] [is concerned review [P]] [review [C]] ,"frame:Emotion_directed,frame:Intentionally_act,frame:Building,frame:Creating,frame:Intentionally_create,frame:Cause_to_start,frame:Coming_up_with,","wn30:synset-review-verb-1,wn30:synset-form-noun-1,wn30:synset-paper-noun-1,wn30:synset-concerned-adjective-1,wn30:synset-activity-noun-1,wn30:synset-make-verb-3,wn30:synset-in-adverb-1,","wn30:synset-concerned-adjective-1 - frame:Emotion_directed
wn30:synset-activity-noun-1 - frame:Intentionally_act - frame:Event
wn30:synset-make-verb-3 - frame:Building - frame:Event
wn30:synset-make-verb-3 - frame:Creating - frame:Event
wn30:synset-make-verb-3 - frame:Intentionally_create - frame:Event
wn30:synset-make-verb-3 - frame:Cause_to_start - frame:Event
wn30:synset-make-verb-3 - frame:Coming_up_with
","wn30:synset-review-verb-1
wn30:synset-form-noun-1
wn30:synset-paper-noun-1
","wn30:synset-in-adverb-1
"
inferred_confious-221,72,URL conference setup sets is concerned confernce,[URL [C]] [conference setup [C]] [sets URL [P]] [is concerned confernce setup [P]] ,"frame:Discussion,frame:Gizmo,frame:Placing,frame:Causation,frame:Emotion_directed,","wn30:synset-URL-noun-1,wn30:synset-conference-noun-1,wn30:synset-apparatus-noun-1,wn30:synset-put-verb-1,wn30:synset-concerned-adjective-1,","wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-apparatus-noun-1 - frame:Gizmo
wn30:synset-put-verb-1 - frame:Placing - frame:Event
wn30:synset-put-verb-1 - frame:Causation - frame:Event
wn30:synset-concerned-adjective-1 - frame:Emotion_directed
","wn30:synset-URL-noun-1
",
inferred_confious-24,72,conference setup sets RPC URL Regular Reviewer,[conference setup [C]] [sets RPC URL [P]] [Regular Reviewer URL [C]] ,"frame:Discussion,frame:Gizmo,frame:Placing,frame:Causation,","wn30:synset-conference-noun-1,wn30:synset-apparatus-noun-1,wn30:synset-put-verb-1,wn30:synset-URL-noun-1,wn30:synset-regular-adjective-1,wn30:synset-reviewer-noun-1,","wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-apparatus-noun-1 - frame:Gizmo
wn30:synset-put-verb-1 - frame:Placing - frame:Event
wn30:synset-put-verb-1 - frame:Causation - frame:Event
","wn30:synset-URL-noun-1
wn30:synset-reviewer-noun-1
","wn30:synset-regular-adjective-1
"
inferred_confious-247,23,abstract of paper is concerned,[abstract of paper [C]] [is concerned paper [P]] [paper [C]] ,"frame:Emotion_directed,","wn30:synset-abstract-adjective-1,wn30:synset-paper-noun-1,wn30:synset-concerned-adjective-1,","wn30:synset-concerned-adjective-1 - frame:Emotion_directed
","wn30:synset-paper-noun-1
","wn30:synset-abstract-adjective-1
"
inferred_confious-210,47,sets start date of abstract submission conference setup,[sets start date of abstract submission [P]] [conference setup [C]] [start date of abstract submission [C]] ,"frame:Placing,frame:Causation,frame:Process_start,frame:Setting_out,frame:Activity_start,frame:Submitting_documents,frame:Discussion,frame:Gizmo,","wn30:synset-put-verb-1,wn30:synset-get_down-verb-7,wn30:synset-date-noun-1,wn30:synset-abstract-adjective-1,wn30:synset-submission-noun-1,wn30:synset-conference-noun-1,wn30:synset-apparatus-noun-1,","wn30:synset-put-verb-1 - frame:Placing - frame:Event
wn30:synset-put-verb-1 - frame:Causation - frame:Event
wn30:synset-get_down-verb-7 - frame:Process_start - frame:Event
wn30:synset-get_down-verb-7 - frame:Setting_out - frame:Event
wn30:synset-get_down-verb-7 - frame:Activity_start - frame:Event
wn30:synset-submission-noun-1 - frame:Submitting_documents - frame:Event
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-apparatus-noun-1 - frame:Gizmo
","wn30:synset-date-noun-1
","wn30:synset-abstract-adjective-1
"
inferred_confious-238,23,Undecided Paper goes through is concerned paper assignment submission process reviewing proces,[Undecided Paper [C]] [goes through [P]] [is concerned paper [P]] [paper assignment [C]] [submission process [C]] [reviewing proces [C]] ,"frame:Motion,frame:Travel,frame:Emotion_directed,frame:Being_obligated,frame:Submitting_documents,frame:Means,","wn30:synset-on_the_fence-adjectivesatellite-1,wn30:synset-paper-noun-1,wn30:synset-travel-verb-1,wn30:synset-through-adverb-1,wn30:synset-concerned-adjective-1,wn30:synset-paper-noun-1,wn30:synset-assignment-noun-1,wn30:synset-submission-noun-1,wn30:synset-procedure-noun-1,wn30:synset-review-verb-1,","wn30:synset-travel-verb-1 - frame:Motion - frame:Event
wn30:synset-travel-verb-1 - frame:Travel - frame:Event
wn30:synset-concerned-adjective-1 - frame:Emotion_directed
wn30:synset-assignment-noun-1 - frame:Being_obligated
wn30:synset-submission-noun-1 - frame:Submitting_documents - frame:Event
wn30:synset-procedure-noun-1 - frame:Means
","wn30:synset-paper-noun-1
wn30:synset-paper-noun-1
wn30:synset-review-verb-1
","wn30:synset-on_the_fence-adjectivesatellite-1
wn30:synset-through-adverb-1
"
inferred_confious-224,44,managing of conference process setup paper is concerned confernce,[managing of conference process [C]] [conference setup [C]] [paper [C]] [conference [C]] [is concerned confernce setup [P]] [is concerned conference [P]] ,"frame:Successful_action,frame:Operating_a_system,frame:Success_or_failure,frame:Discussion,frame:Means,frame:Gizmo,frame:Emotion_directed,","wn30:synset-pull_off-verb-3,wn30:synset-conference-noun-1,wn30:synset-procedure-noun-1,wn30:synset-apparatus-noun-1,wn30:synset-paper-noun-1,wn30:synset-concerned-adjective-1,","wn30:synset-pull_off-verb-3 - frame:Successful_action
wn30:synset-pull_off-verb-3 - frame:Operating_a_system - frame:Event
wn30:synset-pull_off-verb-3 - frame:Success_or_failure
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-procedure-noun-1 - frame:Means
wn30:synset-apparatus-noun-1 - frame:Gizmo
wn30:synset-concerned-adjective-1 - frame:Emotion_directed
","wn30:synset-paper-noun-1
",
inferred_confious-242,35,Senior Program Committee member is followed by human performed upper tier reviewing process checked in notification lower,[Senior Program Committee member [C]] [is followed by [P]] [human [C]] [is performed by [P]] [upper tier reviewing process [C]] [is checked in [P]] [notification [C]] [lower tier reviewing process [C]] ,"frame:Subordinates_and_superiors,frame:Project,frame:Purpose,frame:Organization,frame:Membership,frame:Intentionally_act,frame:Means,frame:Scrutiny,frame:Inspecting,","wn30:synset-senior-adjective-1,wn30:synset-plan-noun-1,wn30:synset-committee-noun-1,wn30:synset-member-noun-1,wn30:synset-follow-verb-1,wn30:synset-by-adverb-1,wn30:synset-human-adjective-1,wn30:synset-perform-verb-1,wn30:synset-upper-adjectivesatellite-2,wn30:synset-grade-noun-2,wn30:synset-review-verb-1,wn30:synset-procedure-noun-1,wn30:synset-check-verb-1,wn30:synset-in-adverb-1,wn30:synset-presentment-noun-1,wn30:synset-lower-verb-1,","wn30:synset-senior-adjective-1 - frame:Subordinates_and_superiors
wn30:synset-plan-noun-1 - frame:Project
wn30:synset-plan-noun-1 - frame:Purpose
wn30:synset-committee-noun-1 - frame:Organization - frame:Aggregate
wn30:synset-member-noun-1 - frame:Membership - frame:Being_included
wn30:synset-perform-verb-1 - frame:Intentionally_act - frame:Event
wn30:synset-procedure-noun-1 - frame:Means
wn30:synset-check-verb-1 - frame:Scrutiny
wn30:synset-check-verb-1 - frame:Inspecting - frame:Scrutiny
","wn30:synset-follow-verb-1
wn30:synset-grade-noun-2
wn30:synset-review-verb-1
wn30:synset-presentment-noun-1
wn30:synset-lower-verb-1
","wn30:synset-by-adverb-1
wn30:synset-human-adjective-1
wn30:synset-upper-adjectivesatellite-2
wn30:synset-in-adverb-1
"
inferred_confious-21,4,conference setup sets start date is concerned confernce end,[conference setup [C]] [sets start date [P]] [is concerned confernce setup [P]] [is concerned [P]] [sets end date [P]] ,"frame:Discussion,frame:Gizmo,frame:Placing,frame:Causation,frame:Process_start,frame:Setting_out,frame:Activity_start,frame:Emotion_directed,frame:Process_end,","wn30:synset-conference-noun-1,wn30:synset-apparatus-noun-1,wn30:synset-put-verb-1,wn30:synset-get_down-verb-7,wn30:synset-date-noun-1,wn30:synset-concerned-adjective-1,wn30:synset-end-verb-1,","wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-apparatus-noun-1 - frame:Gizmo
wn30:synset-put-verb-1 - frame:Placing - frame:Event
wn30:synset-put-verb-1 - frame:Causation - frame:Event
wn30:synset-get_down-verb-7 - frame:Process_start - frame:Event
wn30:synset-get_down-verb-7 - frame:Setting_out - frame:Event
wn30:synset-get_down-verb-7 - frame:Activity_start - frame:Event
wn30:synset-concerned-adjective-1 - frame:Emotion_directed
wn30:synset-end-verb-1 - frame:Process_end - frame:Event
","wn30:synset-date-noun-1
",
inferred_confious-214,58,review form structure created by Program Committee Chair activity is in has result lower tier reviewing process,[review form [C]] [structure created by [P]] [Program Committee Chair [C]] [activity [C]] [is created in [P]] [has result [P]] [lower tier reviewing process [C]] ,"frame:Buildings,frame:Building,frame:Creating,frame:Intentionally_create,frame:Cause_to_start,frame:Coming_up_with,frame:Project,frame:Purpose,frame:Organization,frame:Intentionally_act,frame:Objective_influence,frame:Being_in_effect,frame:Causation,frame:Means,","wn30:synset-review-verb-1,wn30:synset-form-noun-1,wn30:synset-structure-noun-1,wn30:synset-make-verb-3,wn30:synset-by-adverb-1,wn30:synset-plan-noun-1,wn30:synset-committee-noun-1,wn30:synset-chair-noun-1,wn30:synset-activity-noun-1,wn30:synset-in-adverb-1,wn30:synset-consequence-noun-1,wn30:synset-lower-verb-1,wn30:synset-grade-noun-2,wn30:synset-review-verb-1,wn30:synset-procedure-noun-1,","wn30:synset-structure-noun-1 - frame:Buildings - frame:Entity
wn30:synset-make-verb-3 - frame:Building - frame:Event
wn30:synset-make-verb-3 - frame:Creating - frame:Event
wn30:synset-make-verb-3 - frame:Intentionally_create - frame:Event
wn30:synset-make-verb-3 - frame:Cause_to_start - frame:Event
wn30:synset-make-verb-3 - frame:Coming_up_with
wn30:synset-plan-noun-1 - frame:Project
wn30:synset-plan-noun-1 - frame:Purpose
wn30:synset-committee-noun-1 - frame:Organization - frame:Aggregate
wn30:synset-activity-noun-1 - frame:Intentionally_act - frame:Event
wn30:synset-consequence-noun-1 - frame:Objective_influence - frame:Event
wn30:synset-consequence-noun-1 - frame:Being_in_effect
wn30:synset-consequence-noun-1 - frame:Causation - frame:Event
wn30:synset-procedure-noun-1 - frame:Means
","wn30:synset-review-verb-1
wn30:synset-form-noun-1
wn30:synset-chair-noun-1
wn30:synset-lower-verb-1
wn30:synset-grade-noun-2
wn30:synset-review-verb-1
","wn30:synset-by-adverb-1
wn30:synset-in-adverb-1
"
inferred_confious-220,66,Program Committee member Manual Paper Assignment manually assign paper,[Program Committee member [C]] [Manual Paper Assignment [C]] [manually assign paper [P]] ,"frame:Project,frame:Purpose,frame:Organization,frame:Membership,frame:Text,frame:Being_obligated,frame:Appointing,","wn30:synset-plan-noun-1,wn30:synset-committee-noun-1,wn30:synset-member-noun-1,wn30:synset-manual-noun-1,wn30:synset-paper-noun-1,wn30:synset-assignment-noun-1,wn30:synset-manually-adverb-1,wn30:synset-delegate-verb-2,wn30:synset-paper-noun-1,","wn30:synset-plan-noun-1 - frame:Project
wn30:synset-plan-noun-1 - frame:Purpose
wn30:synset-committee-noun-1 - frame:Organization - frame:Aggregate
wn30:synset-member-noun-1 - frame:Membership - frame:Being_included
wn30:synset-manual-noun-1 - frame:Text - frame:Entity
wn30:synset-assignment-noun-1 - frame:Being_obligated
wn30:synset-delegate-verb-2 - frame:Appointing - frame:Event
","wn30:synset-paper-noun-1
wn30:synset-paper-noun-1
","wn30:synset-manually-adverb-1
"
inferred_confious-25,72,conference setup Senior Reviewer URL sets SPC,[conference setup [C]] [Senior Reviewer URL [C]] [sets SPC URL [P]] ,"frame:Discussion,frame:Gizmo,frame:Subordinates_and_superiors,frame:Placing,frame:Causation,","wn30:synset-conference-noun-1,wn30:synset-apparatus-noun-1,wn30:synset-senior-adjective-1,wn30:synset-reviewer-noun-1,wn30:synset-URL-noun-1,wn30:synset-put-verb-1,","wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-apparatus-noun-1 - frame:Gizmo
wn30:synset-senior-adjective-1 - frame:Subordinates_and_superiors
wn30:synset-put-verb-1 - frame:Placing - frame:Event
wn30:synset-put-verb-1 - frame:Causation - frame:Event
","wn30:synset-reviewer-noun-1
wn30:synset-URL-noun-1
",
inferred_confious-246,66,has author paper Program Committee Chair Contact Person is concerned notification email sent to,[has author [P]] [paper [C]] [Program Committee Chair [C]] [Contact Person [C]] [is concerned paper [P]] [notification email [C]] [is sent to [P]] ,"frame:Project,frame:Purpose,frame:Organization,frame:People,frame:Emotion_directed,frame:Sending,frame:Causation,","wn30:synset-writer-noun-1,wn30:synset-paper-noun-1,wn30:synset-plan-noun-1,wn30:synset-committee-noun-1,wn30:synset-chair-noun-1,wn30:synset-contact-noun-1,wn30:synset-person-noun-1,wn30:synset-concerned-adjective-1,wn30:synset-presentment-noun-1,wn30:synset-electronic_mail-noun-1,wn30:synset-send-verb-1,","wn30:synset-plan-noun-1 - frame:Project
wn30:synset-plan-noun-1 - frame:Purpose
wn30:synset-committee-noun-1 - frame:Organization - frame:Aggregate
wn30:synset-person-noun-1 - frame:People - frame:Entity
wn30:synset-concerned-adjective-1 - frame:Emotion_directed
wn30:synset-send-verb-1 - frame:Sending
wn30:synset-send-verb-1 - frame:Causation - frame:Event
","wn30:synset-writer-noun-1
wn30:synset-paper-noun-1
wn30:synset-chair-noun-1
wn30:synset-contact-noun-1
wn30:synset-presentment-noun-1
wn30:synset-electronic_mail-noun-1
",
inferred_confious-211,4,start date of conference setup sets,[start date of conference [C]] [conference setup [C]] [sets start date of conference [P]] ,"frame:Process_start,frame:Setting_out,frame:Activity_start,frame:Discussion,frame:Gizmo,frame:Placing,frame:Causation,","wn30:synset-get_down-verb-7,wn30:synset-date-noun-1,wn30:synset-conference-noun-1,wn30:synset-apparatus-noun-1,wn30:synset-put-verb-1,","wn30:synset-get_down-verb-7 - frame:Process_start - frame:Event
wn30:synset-get_down-verb-7 - frame:Setting_out - frame:Event
wn30:synset-get_down-verb-7 - frame:Activity_start - frame:Event
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-apparatus-noun-1 - frame:Gizmo
wn30:synset-put-verb-1 - frame:Placing - frame:Event
wn30:synset-put-verb-1 - frame:Causation - frame:Event
","wn30:synset-date-noun-1
",
